timestamp,load_measured_kw
2026-03-12 01:29:00,4.20
2026-03-12 01:30:00,4.20
2026-03-12 01:31:00,4.20
2026-03-12 01:32:00,4.20
2026-03-12 01:33:00,4.20
2026-03-12 01:34:00,4.20
2026-03-12 01:35:00,4.20
2026-03-12 01:36:00,4.20
2026-03-12 01:37:00,4.20
2026-03-12 01:38:00,4.20
2026-03-12 01:39:00,4.20
2026-03-12 01:40:00,4.20
2026-03-12 01:41:00,4.20
2026-03-12 01:42:00,4.20
2026-03-12 01:43:00,4.20
2026-03-12 01:44:00,4.20
2026-03-12 01:45:00,4.20
2026-03-12 01:46:00,4.20
2026-03-12 01:47:00,4.20
2026-03-12 01:48:00,4.20
2026-03-12 01:49:00,4.20
2026-03-12 01:50:00,4.20
2026-03-12 01:51:00,4.20
2026-03-12 01:52:00,4.20
2026-03-12 01:53:00,4.20
2026-03-12 01:54:00,4.20
2026-03-12 01:55:00,4.20
2026-03-12 01:56:00,4.20
2026-03-12 01:57:00,4.20
2026-03-12 01:58:00,4.20
2026-03-12 01:59:00,4.20
2026-03-12 02:00:00,4.20
2026-03-12 02:01:00,4.20
2026-03-12 02:02:00,4.20
2026-03-12 02:03:00,4.20
2026-03-12 02:04:00,4.20
2026-03-12 02:05:00,4.20
2026-03-12 02:06:00,4.20
2026-03-12 02:07:00,4.20
2026-03-12 02:08:00,4.20
2026-03-12 02:09:00,4.20
2026-03-12 02:10:00,4.20
2026-03-12 02:11:00,4.20
2026-03-12 02:12:00,4.20
2026-03-12 02:13:00,4.20
2026-03-12 02:14:00,4.20
2026-03-12 02:15:00,4.20
2026-03-12 02:16:00,4.20
2026-03-12 02:17:00,4.20
2026-03-12 02:18:00,4.20
2026-03-12 02:19:00,4.20
2026-03-12 02:20:00,4.20
2026-03-12 02:21:00,4.20
2026-03-12 02:22:00,4.20
2026-03-12 02:23:00,4.20
2026-03-12 02:24:00,4.20
2026-03-12 02:25:00,4.20
2026-03-12 02:26:00,4.20
2026-03-12 02:27:00,4.20
2026-03-12 02:28:00,4.20
2026-03-12 02:29:00,4.20
2026-03-12 02:30:00,4.20
2026-03-12 02:31:00,4.20
2026-03-12 02:32:00,4.20
2026-03-12 02:33:00,4.20
2026-03-12 02:34:00,4.20
2026-03-12 02:35:00,4.20
2026-03-12 02:36:00,4.20
2026-03-12 02:37:00,4.20
2026-03-12 02:38:00,4.20
2026-03-12 02:39:00,4.20
2026-03-12 02:40:00,4.20
2026-03-12 02:41:00,4.20
2026-03-12 02:42:00,4.20
2026-03-12 02:43:00,4.20
2026-03-12 02:44:00,4.20
2026-03-12 02:45:00,4.20
2026-03-12 02:46:00,4.20
2026-03-12 02:47:00,4.20
2026-03-12 02:48:00,4.20
2026-03-12 02:49:00,4.20
2026-03-12 02:50:00,4.20
2026-03-12 02:51:00,4.20
2026-03-12 02:52:00,4.20
2026-03-12 02:53:00,4.20
2026-03-12 02:54:00,4.20
2026-03-12 02:55:00,4.20
2026-03-12 02:56:00,4.20
2026-03-12 02:57:00,4.20
2026-03-12 02:58:00,4.20
2026-03-12 02:59:00,4.20
2026-03-12 03:00:00,4.20
2026-03-12 03:01:00,4.20
2026-03-12 03:02:00,4.20
2026-03-12 03:03:00,4.20
2026-03-12 03:04:00,4.20
2026-03-12 03:05:00,4.20
2026-03-12 03:06:00,4.20
2026-03-12 03:07:00,4.20
2026-03-12 03:08:00,4.20
2026-03-12 03:09:00,4.20
2026-03-12 03:10:00,4.20
2026-03-12 03:11:00,4.20
2026-03-12 03:12:00,4.20
2026-03-12 03:13:00,4.20
2026-03-12 03:14:00,4.20
2026-03-12 03:15:00,4.20
2026-03-12 03:16:00,4.20
2026-03-12 03:17:00,4.20
2026-03-12 03:18:00,4.20
2026-03-12 03:19:00,4.20
2026-03-12 03:20:00,4.20
2026-03-12 03:21:00,4.20
2026-03-12 03:22:00,4.20
2026-03-12 03:23:00,4.20
2026-03-12 03:24:00,4.20
2026-03-12 03:25:00,4.20
2026-03-12 03:26:00,4.20
2026-03-12 03:27:00,4.20
2026-03-12 03:28:00,4.20
2026-03-12 03:29:00,4.20
2026-03-12 03:30:00,4.20
2026-03-12 03:31:00,4.20
2026-03-12 03:32:00,4.20
2026-03-12 03:33:00,4.20
2026-03-12 03:34:00,4.20
2026-03-12 03:35:00,4.20
2026-03-12 03:36:00,4.20
2026-03-12 03:37:00,4.20
2026-03-12 03:38:00,4.20
2026-03-12 03:39:00,4.20
2026-03-12 03:40:00,4.20
2026-03-12 03:41:00,4.20
2026-03-12 03:42:00,4.20
2026-03-12 03:43:00,4.20
2026-03-12 03:44:00,4.20
2026-03-12 03:45:00,4.20
2026-03-12 03:46:00,4.20
2026-03-12 03:47:00,4.20
2026-03-12 03:48:00,4.20
2026-03-12 03:49:00,4.20
2026-03-12 03:50:00,4.20
2026-03-12 03:51:00,4.20
2026-03-12 03:52:00,4.20
2026-03-12 03:53:00,4.20
2026-03-12 03:54:00,4.20
2026-03-12 03:55:00,4.20
2026-03-12 03:56:00,4.20
2026-03-12 03:57:00,4.20
2026-03-12 03:58:00,4.20
2026-03-12 03:59:00,4.20
2026-03-12 04:00:00,4.20
2026-03-12 04:01:00,4.20
2026-03-12 04:02:00,4.20
2026-03-12 04:03:00,4.20
2026-03-12 04:04:00,4.20
2026-03-12 04:05:00,4.20
2026-03-12 04:06:00,4.20
2026-03-12 04:07:00,4.20
2026-03-12 04:08:00,4.20
2026-03-12 04:09:00,4.20
2026-03-12 04:10:00,4.20
2026-03-12 04:11:00,4.20
2026-03-12 04:12:00,4.20
2026-03-12 04:13:00,4.20
2026-03-12 04:14:00,4.20
2026-03-12 04:15:00,4.20
2026-03-12 04:16:00,4.20
2026-03-12 04:17:00,4.20
2026-03-12 04:18:00,4.20
2026-03-12 04:19:00,4.20
2026-03-12 04:20:00,4.20
2026-03-12 04:21:00,4.20
2026-03-12 04:22:00,4.20
2026-03-12 04:23:00,4.20
2026-03-12 04:24:00,4.20
2026-03-12 04:25:00,4.20
2026-03-12 04:26:00,4.20
2026-03-12 04:27:00,7.42
2026-03-12 04:28:00,7.43
2026-03-12 04:29:00,11.23
2026-03-12 04:30:00,11.52
2026-03-12 04:31:00,11.17
2026-03-12 04:32:00,11.54
2026-03-12 04:33:00,11.13
2026-03-12 04:34:00,11.29
2026-03-12 04:35:00,11.56
2026-03-12 04:36:00,11.52
2026-03-12 04:37:00,11.40
2026-03-12 04:38:00,11.51
2026-03-12 04:39:00,11.34
2026-03-12 04:40:00,11.53
2026-03-12 04:41:00,11.43
2026-03-12 04:42:00,11.45
2026-03-12 04:43:00,11.18
2026-03-12 04:44:00,11.24
2026-03-12 04:45:00,11.56
2026-03-12 04:46:00,11.59
2026-03-12 04:47:00,11.56
2026-03-12 04:48:00,11.11
2026-03-12 04:49:00,11.25
2026-03-12 04:50:00,11.51
2026-03-12 04:51:00,11.57
2026-03-12 04:52:00,11.27
2026-03-12 04:53:00,11.46
2026-03-12 04:54:00,11.43
2026-03-12 04:55:00,11.18
2026-03-12 04:56:00,11.52
2026-03-12 04:57:00,11.51
2026-03-12 04:58:00,11.57
2026-03-12 04:59:00,11.58
2026-03-12 05:00:00,11.54
2026-03-12 05:01:00,11.38
2026-03-12 05:02:00,11.41
2026-03-12 05:03:00,11.34
2026-03-12 05:04:00,11.40
2026-03-12 05:05:00,11.28
2026-03-12 05:06:00,11.23
2026-03-12 05:07:00,11.54
2026-03-12 05:08:00,11.50
2026-03-12 05:09:00,11.35
2026-03-12 05:10:00,11.24
2026-03-12 05:11:00,10.78
2026-03-12 05:12:00,10.38
2026-03-12 05:13:00,10.24
2026-03-12 05:14:00,9.88
2026-03-12 05:15:00,9.72
2026-03-12 05:16:00,9.28
2026-03-12 05:17:00,9.08
2026-03-12 05:18:00,8.63
2026-03-12 05:19:00,8.32
2026-03-12 05:20:00,8.17
2026-03-12 05:21:00,7.84
2026-03-12 05:22:00,7.48
2026-03-12 05:23:00,7.11
2026-03-12 05:24:00,6.90
2026-03-12 05:25:00,6.53
2026-03-12 05:26:00,6.32
2026-03-12 05:27:00,4.20
2026-03-12 05:28:00,4.20
2026-03-12 05:29:00,4.20
2026-03-12 05:30:00,4.20
2026-03-12 05:31:00,4.20
2026-03-12 05:32:00,4.20
2026-03-12 05:33:00,4.20
2026-03-12 05:34:00,4.20
2026-03-12 05:35:00,4.20
2026-03-12 05:36:00,4.20
2026-03-12 05:37:00,4.20
2026-03-12 05:38:00,4.20
2026-03-12 05:39:00,4.20
2026-03-12 05:40:00,4.20
2026-03-12 05:41:00,4.20
2026-03-12 05:42:00,4.20
2026-03-12 05:43:00,4.20
2026-03-12 05:44:00,4.20
2026-03-12 05:45:00,4.20
2026-03-12 05:46:00,4.20
2026-03-12 05:47:00,4.20
2026-03-12 05:48:00,4.20
2026-03-12 05:49:00,4.20
2026-03-12 05:50:00,4.20
2026-03-12 05:51:00,4.20
2026-03-12 05:52:00,4.20
2026-03-12 05:53:00,4.20
2026-03-12 05:54:00,4.20
2026-03-12 05:55:00,4.20
2026-03-12 05:56:00,4.20
2026-03-12 05:57:00,4.20
2026-03-12 05:58:00,4.20
2026-03-12 05:59:00,4.20
2026-03-12 06:00:00,4.20
2026-03-12 06:01:00,4.20
2026-03-12 06:02:00,4.20
2026-03-12 06:03:00,4.20
2026-03-12 06:04:00,4.20
2026-03-12 06:05:00,4.20
2026-03-12 06:06:00,4.20
2026-03-12 06:07:00,4.20
2026-03-12 06:08:00,4.20
2026-03-12 06:09:00,4.20
2026-03-12 06:10:00,4.20
2026-03-12 06:11:00,4.20
2026-03-12 06:12:00,4.20
2026-03-12 06:13:00,4.20
2026-03-12 06:14:00,4.20
2026-03-12 06:15:00,4.20
2026-03-12 06:16:00,4.20
2026-03-12 06:17:00,4.20
2026-03-12 06:18:00,26.16
2026-03-12 06:19:00,25.24
2026-03-12 06:20:00,52.92
2026-03-12 06:21:00,51.94
2026-03-12 06:22:00,54.12
2026-03-12 06:23:00,51.64
2026-03-12 06:24:00,51.55
2026-03-12 06:25:00,53.93
2026-03-12 06:26:00,52.15
2026-03-12 06:27:00,50.99
2026-03-12 06:28:00,53.49
2026-03-12 06:29:00,53.92
2026-03-12 06:30:00,52.42
2026-03-12 06:31:00,51.29
2026-03-12 06:32:00,53.73
2026-03-12 06:33:00,51.89
2026-03-12 06:34:00,51.56
2026-03-12 06:35:00,50.85
2026-03-12 06:36:00,53.78
2026-03-12 06:37:00,51.52
2026-03-12 06:38:00,51.12
2026-03-12 06:39:00,51.97
2026-03-12 06:40:00,53.15
2026-03-12 06:41:00,63.84
2026-03-12 06:42:00,60.72
2026-03-12 06:43:00,83.33
2026-03-12 06:44:00,110.05
2026-03-12 06:45:00,111.79
2026-03-12 06:46:00,119.74
2026-03-12 06:47:00,122.08
2026-03-12 06:48:00,126.06
2026-03-12 06:49:00,124.76
2026-03-12 06:50:00,122.98
2026-03-12 06:51:00,119.32
2026-03-12 06:52:00,122.23
2026-03-12 06:53:00,121.17
2026-03-12 06:54:00,118.84
2026-03-12 06:55:00,115.04
2026-03-12 06:56:00,109.54
2026-03-12 06:57:00,108.31
2026-03-12 06:58:00,106.71
2026-03-12 06:59:00,105.81
2026-03-12 07:00:00,101.99
2026-03-12 07:01:00,99.49
2026-03-12 07:02:00,96.14
2026-03-12 07:03:00,79.15
2026-03-12 07:04:00,75.70
2026-03-12 07:05:00,69.70
2026-03-12 07:06:00,65.97
2026-03-12 07:07:00,61.02
2026-03-12 07:08:00,58.18
2026-03-12 07:09:00,53.46
2026-03-12 07:10:00,48.60
2026-03-12 07:11:00,32.92
2026-03-12 07:12:00,32.07
2026-03-12 07:13:00,32.45
2026-03-12 07:14:00,32.74
2026-03-12 07:15:00,33.39
2026-03-12 07:16:00,32.97
2026-03-12 07:17:00,33.23
2026-03-12 07:18:00,32.41
2026-03-12 07:19:00,32.87
2026-03-12 07:20:00,31.95
2026-03-12 07:21:00,33.46
2026-03-12 07:22:00,106.51
2026-03-12 07:23:00,179.61
2026-03-12 07:24:00,179.73
2026-03-12 07:25:00,178.93
2026-03-12 07:26:00,179.01
2026-03-12 07:27:00,178.35
2026-03-12 07:28:00,178.52
2026-03-12 07:29:00,178.74
2026-03-12 07:30:00,178.70
2026-03-12 07:31:00,178.45
2026-03-12 07:32:00,178.40
2026-03-12 07:33:00,178.43
2026-03-12 07:34:00,178.95
2026-03-12 07:35:00,177.88
2026-03-12 07:36:00,178.09
2026-03-12 07:37:00,176.21
2026-03-12 07:38:00,162.23
2026-03-12 07:39:00,147.19
2026-03-12 07:40:00,125.80
2026-03-12 07:41:00,111.65
2026-03-12 07:42:00,90.49
2026-03-12 07:43:00,32.62
2026-03-12 07:44:00,31.93
2026-03-12 07:45:00,32.77
2026-03-12 07:46:00,33.11
2026-03-12 07:47:00,32.43
2026-03-12 07:48:00,32.70
2026-03-12 07:49:00,32.62
2026-03-12 07:50:00,32.41
2026-03-12 07:51:00,32.02
2026-03-12 07:52:00,32.43
2026-03-12 07:53:00,33.15
2026-03-12 07:54:00,32.32
2026-03-12 07:55:00,32.73
2026-03-12 07:56:00,32.56
2026-03-12 07:57:00,33.13
2026-03-12 07:58:00,32.68
2026-03-12 07:59:00,103.30
2026-03-12 08:00:00,179.00
2026-03-12 08:01:00,179.58
2026-03-12 08:02:00,178.09
2026-03-12 08:03:00,179.82
2026-03-12 08:04:00,180.10
2026-03-12 08:05:00,179.53
2026-03-12 08:06:00,179.40
2026-03-12 08:07:00,178.73
2026-03-12 08:08:00,178.67
2026-03-12 08:09:00,178.69
2026-03-12 08:10:00,178.22
2026-03-12 08:11:00,169.42
2026-03-12 08:12:00,151.92
2026-03-12 08:13:00,124.41
2026-03-12 08:14:00,105.44
2026-03-12 08:15:00,37.35
2026-03-12 08:16:00,37.51
2026-03-12 08:17:00,37.68
2026-03-12 08:18:00,38.34
2026-03-12 08:19:00,37.03
2026-03-12 08:20:00,37.68
2026-03-12 08:21:00,37.60
2026-03-12 08:22:00,37.28
2026-03-12 08:23:00,36.21
2026-03-12 08:24:00,36.21
2026-03-12 08:25:00,35.77
2026-03-12 08:26:00,35.70
2026-03-12 08:27:00,35.51
2026-03-12 08:28:00,35.40
2026-03-12 08:29:00,35.57
2026-03-12 08:30:00,35.52
2026-03-12 08:31:00,34.74
2026-03-12 08:32:00,35.06
2026-03-12 08:33:00,34.73
2026-03-12 08:34:00,34.34
2026-03-12 08:35:00,33.29
2026-03-12 08:36:00,33.25
2026-03-12 08:37:00,31.53
2026-03-12 08:38:00,30.42
2026-03-12 08:39:00,30.37
2026-03-12 08:40:00,29.98
2026-03-12 08:41:00,29.34
2026-03-12 08:42:00,28.66
2026-03-12 08:43:00,29.31
2026-03-12 08:44:00,27.96
2026-03-12 08:45:00,28.39
2026-03-12 08:46:00,28.25
2026-03-12 08:47:00,27.22
2026-03-12 08:48:00,27.42
2026-03-12 08:49:00,27.75
2026-03-12 08:50:00,27.16
2026-03-12 08:51:00,26.81
2026-03-12 08:52:00,25.78
2026-03-12 08:53:00,29.12
2026-03-12 08:54:00,28.77
2026-03-12 08:55:00,27.87
2026-03-12 08:56:00,31.64
2026-03-12 08:57:00,31.20
2026-03-12 08:58:00,31.39
2026-03-12 08:59:00,30.52
2026-03-12 09:00:00,30.40
2026-03-12 09:01:00,30.35
2026-03-12 09:02:00,30.10
2026-03-12 09:03:00,29.34
2026-03-12 09:04:00,29.58
2026-03-12 09:05:00,28.32
2026-03-12 09:06:00,28.64
2026-03-12 09:07:00,28.00
2026-03-12 09:08:00,27.59
2026-03-12 09:09:00,26.96
2026-03-12 09:10:00,27.17
2026-03-12 09:11:00,26.80
2026-03-12 09:12:00,26.36
2026-03-12 09:13:00,26.55
2026-03-12 09:14:00,25.52
2026-03-12 09:15:00,25.81
2026-03-12 09:16:00,25.52
2026-03-12 09:17:00,24.51
2026-03-12 09:18:00,24.33
2026-03-12 09:19:00,23.83
2026-03-12 09:20:00,18.28
2026-03-12 09:21:00,18.20
2026-03-12 09:22:00,18.50
2026-03-12 09:23:00,18.54
2026-03-12 09:24:00,18.53
2026-03-12 09:25:00,18.68
2026-03-12 09:26:00,18.59
2026-03-12 09:27:00,18.32
2026-03-12 09:28:00,21.76
2026-03-12 09:29:00,22.08
2026-03-12 09:30:00,21.20
2026-03-12 09:31:00,21.60
2026-03-12 09:32:00,21.89
2026-03-12 09:33:00,25.67
2026-03-12 09:34:00,25.37
2026-03-12 09:35:00,25.71
2026-03-12 09:36:00,25.72
2026-03-12 09:37:00,25.90
2026-03-12 09:38:00,25.30
2026-03-12 09:39:00,25.93
2026-03-12 09:40:00,25.81
2026-03-12 09:41:00,24.76
2026-03-12 09:42:00,25.42
2026-03-12 09:43:00,24.76
2026-03-12 09:44:00,24.29
2026-03-12 09:45:00,24.41
2026-03-12 09:46:00,45.90
2026-03-12 09:47:00,70.91
2026-03-12 09:48:00,70.95
2026-03-12 09:49:00,70.30
2026-03-12 09:50:00,69.91
2026-03-12 09:51:00,72.30
2026-03-12 09:52:00,70.00
2026-03-12 09:53:00,71.81
2026-03-12 09:54:00,69.84
2026-03-12 09:55:00,69.74
2026-03-12 09:56:00,68.93
2026-03-12 09:57:00,70.63
2026-03-12 09:58:00,67.44
2026-03-12 09:59:00,70.08
2026-03-12 10:00:00,65.38
2026-03-12 10:01:00,67.52
2026-03-12 10:02:00,67.69
2026-03-12 10:03:00,64.88
2026-03-12 10:04:00,64.64
2026-03-12 10:05:00,64.79
2026-03-12 10:06:00,64.25
2026-03-12 10:07:00,66.95
2026-03-12 10:08:00,64.23
2026-03-12 10:09:00,63.41
2026-03-12 10:10:00,61.76
2026-03-12 10:11:00,58.76
2026-03-12 10:12:00,53.71
2026-03-12 10:13:00,49.54
2026-03-12 10:14:00,46.86
2026-03-12 10:15:00,43.50
2026-03-12 10:16:00,60.91
2026-03-12 10:17:00,85.21
2026-03-12 10:18:00,80.38
2026-03-12 10:19:00,63.47
2026-03-12 10:20:00,65.71
2026-03-12 10:21:00,62.84
2026-03-12 10:22:00,64.75
2026-03-12 10:23:00,64.48
2026-03-12 10:24:00,64.09
2026-03-12 10:25:00,64.38
2026-03-12 10:26:00,62.32
2026-03-12 10:27:00,61.94
2026-03-12 10:28:00,63.36
2026-03-12 10:29:00,62.20
2026-03-12 10:30:00,62.31
2026-03-12 10:31:00,63.10
2026-03-12 10:32:00,63.54
2026-03-12 10:33:00,62.90
2026-03-12 10:34:00,84.87
2026-03-12 10:35:00,85.73
2026-03-12 10:36:00,113.02
2026-03-12 10:37:00,113.60
2026-03-12 10:38:00,109.45
2026-03-12 10:39:00,108.39
2026-03-12 10:40:00,101.62
2026-03-12 10:41:00,100.42
2026-03-12 10:42:00,97.35
2026-03-12 10:43:00,91.22
2026-03-12 10:44:00,86.33
2026-03-12 10:45:00,84.70
2026-03-12 10:46:00,77.79
2026-03-12 10:47:00,75.10
2026-03-12 10:48:00,59.90
2026-03-12 10:49:00,59.85
2026-03-12 10:50:00,58.11
2026-03-12 10:51:00,60.86
2026-03-12 10:52:00,60.11
2026-03-12 10:53:00,59.37
2026-03-12 10:54:00,58.21
2026-03-12 10:55:00,60.14
2026-03-12 10:56:00,60.46
2026-03-12 10:57:00,58.12
2026-03-12 10:58:00,58.50
2026-03-12 10:59:00,59.03
2026-03-12 11:00:00,57.78
2026-03-12 11:01:00,58.52
2026-03-12 11:02:00,60.50
2026-03-12 11:03:00,67.06
2026-03-12 11:04:00,63.85
2026-03-12 11:05:00,61.29
2026-03-12 11:06:00,58.71
2026-03-12 11:07:00,55.67
2026-03-12 11:08:00,52.91
2026-03-12 11:09:00,54.42
2026-03-12 11:10:00,50.13
2026-03-12 11:11:00,60.34
2026-03-12 11:12:00,55.57
2026-03-12 11:13:00,52.80
2026-03-12 11:14:00,51.42
2026-03-12 11:15:00,39.72
2026-03-12 11:16:00,39.96
2026-03-12 11:17:00,38.60
2026-03-12 11:18:00,38.43
2026-03-12 11:19:00,38.77
2026-03-12 11:20:00,39.27
2026-03-12 11:21:00,38.46
2026-03-12 11:22:00,38.49
2026-03-12 11:23:00,38.67
2026-03-12 11:24:00,38.60
2026-03-12 11:25:00,37.96
2026-03-12 11:26:00,38.83
2026-03-12 11:27:00,37.59
2026-03-12 11:28:00,37.47
2026-03-12 11:29:00,38.11
2026-03-12 11:30:00,37.05
2026-03-12 11:31:00,37.90
2026-03-12 11:32:00,37.27
2026-03-12 11:33:00,37.29
2026-03-12 11:34:00,38.39
2026-03-12 11:35:00,37.12
2026-03-12 11:36:00,36.89
2026-03-12 11:37:00,37.36
2026-03-12 11:38:00,37.55
2026-03-12 11:39:00,36.00
2026-03-12 11:40:00,36.83
2026-03-12 11:41:00,35.85
2026-03-12 11:42:00,37.16
2026-03-12 11:43:00,36.34
2026-03-12 11:44:00,35.44
2026-03-12 11:45:00,35.89
2026-03-12 11:46:00,35.54
2026-03-12 11:47:00,35.88
2026-03-12 11:48:00,35.57
2026-03-12 11:49:00,35.79
2026-03-12 11:50:00,34.87
2026-03-12 11:51:00,34.53
2026-03-12 11:52:00,35.33
2026-03-12 11:53:00,35.47
2026-03-12 11:54:00,34.52
2026-03-12 11:55:00,35.08
2026-03-12 11:56:00,35.35
2026-03-12 11:57:00,34.39
2026-03-12 11:58:00,34.71
2026-03-12 11:59:00,32.95
2026-03-12 12:00:00,32.65
2026-03-12 12:01:00,32.82
2026-03-12 12:02:00,32.57
2026-03-12 12:03:00,32.80
2026-03-12 12:04:00,31.60
2026-03-12 12:05:00,32.87
2026-03-12 12:06:00,33.13
2026-03-12 12:07:00,32.96
2026-03-12 12:08:00,32.92
2026-03-12 12:09:00,32.36
2026-03-12 12:10:00,32.04
2026-03-12 12:11:00,33.17
2026-03-12 12:12:00,32.75
2026-03-12 12:13:00,32.32
2026-03-12 12:14:00,33.00
2026-03-12 12:15:00,32.64
2026-03-12 12:16:00,32.29
2026-03-12 12:17:00,32.74
2026-03-12 12:18:00,32.23
2026-03-12 12:19:00,32.32
2026-03-12 12:20:00,32.46
2026-03-12 12:21:00,31.94
2026-03-12 12:22:00,33.13
2026-03-12 12:23:00,33.00
2026-03-12 12:24:00,31.97
2026-03-12 12:25:00,33.39
2026-03-12 12:26:00,32.44
2026-03-12 12:27:00,32.55
2026-03-12 12:28:00,32.98
2026-03-12 12:29:00,32.28
2026-03-12 12:30:00,32.09
2026-03-12 12:31:00,32.34
2026-03-12 12:32:00,33.27
2026-03-12 12:33:00,31.92
2026-03-12 12:34:00,31.88
2026-03-12 12:35:00,32.12
2026-03-12 12:36:00,32.76
2026-03-12 12:37:00,33.00
2026-03-12 12:38:00,33.03
2026-03-12 12:39:00,31.97
2026-03-12 12:40:00,31.96
2026-03-12 12:41:00,32.67
2026-03-12 12:42:00,32.40
2026-03-12 12:43:00,33.12
2026-03-12 12:44:00,32.85
2026-03-12 12:45:00,32.20
2026-03-12 12:46:00,32.58
2026-03-12 12:47:00,32.93
2026-03-12 12:48:00,32.60
2026-03-12 12:49:00,32.95
2026-03-12 12:50:00,31.91
2026-03-12 12:51:00,32.95
2026-03-12 12:52:00,33.04
2026-03-12 12:53:00,33.42
2026-03-12 12:54:00,32.18
2026-03-12 12:55:00,33.09
2026-03-12 12:56:00,33.48
2026-03-12 12:57:00,32.85
2026-03-12 12:58:00,33.14
2026-03-12 12:59:00,33.43
2026-03-12 13:00:00,33.14
2026-03-12 13:01:00,32.36
2026-03-12 13:02:00,32.03
2026-03-12 13:03:00,32.65
2026-03-12 13:04:00,32.61
2026-03-12 13:05:00,32.20
2026-03-12 13:06:00,32.05
2026-03-12 13:07:00,32.20
2026-03-12 13:08:00,32.70
2026-03-12 13:09:00,32.56
2026-03-12 13:10:00,31.76
2026-03-12 13:11:00,32.93
2026-03-12 13:12:00,33.05
2026-03-12 13:13:00,32.99
2026-03-12 13:14:00,33.02
2026-03-12 13:15:00,33.39
2026-03-12 13:16:00,33.44
2026-03-12 13:17:00,32.13
2026-03-12 13:18:00,32.63
2026-03-12 13:19:00,32.75
2026-03-12 13:20:00,32.16
2026-03-12 13:21:00,33.02
2026-03-12 13:22:00,33.08
2026-03-12 13:23:00,32.40
2026-03-12 13:24:00,32.01
2026-03-12 13:25:00,32.16
2026-03-12 13:26:00,32.13
2026-03-12 13:27:00,31.97
2026-03-12 13:28:00,32.65
2026-03-12 13:29:00,31.62
2026-03-12 13:30:00,31.90
2026-03-12 13:31:00,33.05
2026-03-12 13:32:00,32.62
2026-03-12 13:33:00,33.00
2026-03-12 13:34:00,32.35
2026-03-12 13:35:00,31.16
2026-03-12 13:36:00,32.20
2026-03-12 13:37:00,31.70
2026-03-12 13:38:00,32.05
2026-03-12 13:39:00,31.56
2026-03-12 13:40:00,32.02
2026-03-12 13:41:00,31.08
