timestamp,load_measured_kw
2026-03-12 01:52:00,15.18
2026-03-12 01:53:00,18.05
2026-03-12 01:54:00,17.05
2026-03-12 01:55:00,16.05
2026-03-12 01:56:00,15.72
2026-03-12 01:57:00,15.89
2026-03-12 01:58:00,16.28
2026-03-12 01:59:00,18.04
2026-03-12 02:00:00,17.85
2026-03-12 02:01:00,19.02
2026-03-12 02:02:00,19.28
2026-03-12 02:03:00,18.53
2026-03-12 02:04:00,16.44
2026-03-12 02:05:00,16.80
2026-03-12 02:06:00,16.71
2026-03-12 02:07:00,14.65
2026-03-12 02:08:00,16.16
2026-03-12 02:09:00,15.46
2026-03-12 02:10:00,15.82
2026-03-12 02:11:00,17.23
2026-03-12 02:12:00,17.80
2026-03-12 02:13:00,17.31
2026-03-12 02:14:00,17.01
2026-03-12 02:15:00,17.65
2026-03-12 02:16:00,17.86
2026-03-12 02:17:00,17.33
2026-03-12 02:18:00,18.10
2026-03-12 02:19:00,19.11
2026-03-12 02:20:00,18.59
2026-03-12 02:21:00,17.16
2026-03-12 02:22:00,17.06
2026-03-12 02:23:00,15.25
2026-03-12 02:24:00,15.10
2026-03-12 02:25:00,15.56
2026-03-12 02:26:00,15.14
2026-03-12 02:27:00,14.00
2026-03-12 02:28:00,15.91
2026-03-12 02:29:00,15.55
2026-03-12 02:30:00,16.34
2026-03-12 02:31:00,16.64
2026-03-12 02:32:00,15.98
2026-03-12 02:33:00,17.70
2026-03-12 02:34:00,17.22
2026-03-12 02:35:00,17.86
2026-03-12 02:36:00,17.99
2026-03-12 02:37:00,18.57
2026-03-12 02:38:00,16.53
2026-03-12 02:39:00,16.53
2026-03-12 02:40:00,16.80
2026-03-12 02:41:00,16.32
2026-03-12 02:42:00,14.00
2026-03-12 02:43:00,14.00
2026-03-12 02:44:00,14.00
2026-03-12 02:45:00,14.00
2026-03-12 02:46:00,14.00
2026-03-12 02:47:00,14.00
2026-03-12 02:48:00,14.00
2026-03-12 02:49:00,14.00
2026-03-12 02:50:00,14.00
2026-03-12 02:51:00,14.79
2026-03-12 02:52:00,15.33
2026-03-12 02:53:00,15.76
2026-03-12 02:54:00,14.00
2026-03-12 02:55:00,15.09
2026-03-12 02:56:00,14.43
2026-03-12 02:57:00,14.31
2026-03-12 02:58:00,15.43
2026-03-12 02:59:00,15.30
2026-03-12 03:00:00,15.77
2026-03-12 03:01:00,16.26
2026-03-12 03:02:00,18.66
2026-03-12 03:03:00,18.67
2026-03-12 03:04:00,15.29
2026-03-12 03:05:00,14.78
2026-03-12 03:06:00,14.56
2026-03-12 03:07:00,14.67
2026-03-12 03:08:00,14.18
2026-03-12 03:09:00,15.19
2026-03-12 03:10:00,15.57
2026-03-12 03:11:00,16.04
2026-03-12 03:12:00,15.24
2026-03-12 03:13:00,14.00
2026-03-12 03:14:00,14.45
2026-03-12 03:15:00,14.37
2026-03-12 03:16:00,14.01
2026-03-12 03:17:00,14.00
2026-03-12 03:18:00,15.47
2026-03-12 03:19:00,14.00
2026-03-12 03:20:00,14.67
2026-03-12 03:21:00,14.96
2026-03-12 03:22:00,17.28
2026-03-12 03:23:00,14.87
2026-03-12 03:24:00,15.32
2026-03-12 03:25:00,15.16
2026-03-12 03:26:00,14.00
2026-03-12 03:27:00,14.00
2026-03-12 03:28:00,14.00
2026-03-12 03:29:00,14.00
2026-03-12 03:30:00,14.00
2026-03-12 03:31:00,14.00
2026-03-12 03:32:00,14.00
2026-03-12 03:33:00,14.00
2026-03-12 03:34:00,14.00
2026-03-12 03:35:00,14.00
2026-03-12 03:36:00,14.00
2026-03-12 03:37:00,15.65
2026-03-12 03:38:00,14.52
2026-03-12 03:39:00,14.00
2026-03-12 03:40:00,14.77
2026-03-12 03:41:00,14.73
2026-03-12 03:42:00,16.31
2026-03-12 03:43:00,14.84
2026-03-12 03:44:00,15.14
2026-03-12 03:45:00,14.31
2026-03-12 03:46:00,14.00
2026-03-12 03:47:00,14.00
2026-03-12 03:48:00,14.00
2026-03-12 03:49:00,15.69
2026-03-12 03:50:00,15.10
2026-03-12 03:51:00,14.82
2026-03-12 03:52:00,14.00
2026-03-12 03:53:00,14.65
2026-03-12 03:54:00,15.40
2026-03-12 03:55:00,15.89
2026-03-12 03:56:00,15.66
2026-03-12 03:57:00,16.00
2026-03-12 03:58:00,17.82
2026-03-12 03:59:00,15.92
2026-03-12 04:00:00,15.61
2026-03-12 04:01:00,16.80
2026-03-12 04:02:00,15.81
2026-03-12 04:03:00,14.26
2026-03-12 04:04:00,14.00
2026-03-12 04:05:00,14.00
2026-03-12 04:06:00,14.00
2026-03-12 04:07:00,14.47
2026-03-12 04:08:00,14.40
2026-03-12 04:09:00,14.00
2026-03-12 04:10:00,14.00
2026-03-12 04:11:00,14.92
2026-03-12 04:12:00,16.47
2026-03-12 04:13:00,15.54
2026-03-12 04:14:00,15.28
2026-03-12 04:15:00,15.72
2026-03-12 04:16:00,15.98
2026-03-12 04:17:00,16.88
2026-03-12 04:18:00,17.33
2026-03-12 04:19:00,18.19
2026-03-12 04:20:00,18.72
2026-03-12 04:21:00,20.47
2026-03-12 04:22:00,18.47
2026-03-12 04:23:00,18.01
2026-03-12 04:24:00,17.47
2026-03-12 04:25:00,17.55
2026-03-12 04:26:00,16.84
2026-03-12 04:27:00,19.14
2026-03-12 04:28:00,20.10
2026-03-12 04:29:00,20.37
2026-03-12 04:30:00,19.96
2026-03-12 04:31:00,20.43
2026-03-12 04:32:00,20.12
2026-03-12 04:33:00,20.79
2026-03-12 04:34:00,19.37
2026-03-12 04:35:00,18.31
2026-03-12 04:36:00,17.45
2026-03-12 04:37:00,19.39
2026-03-12 04:38:00,20.42
2026-03-12 04:39:00,20.82
2026-03-12 04:40:00,22.34
2026-03-12 04:41:00,24.04
2026-03-12 04:42:00,23.77
2026-03-12 04:43:00,25.20
2026-03-12 04:44:00,25.99
2026-03-12 04:45:00,24.70
2026-03-12 04:46:00,23.52
2026-03-12 04:47:00,24.46
2026-03-12 04:48:00,23.72
2026-03-12 04:49:00,22.68
2026-03-12 04:50:00,22.48
2026-03-12 04:51:00,22.75
2026-03-12 04:52:00,24.91
2026-03-12 04:53:00,24.74
2026-03-12 04:54:00,26.35
2026-03-12 04:55:00,25.02
2026-03-12 04:56:00,25.47
2026-03-12 04:57:00,26.83
2026-03-12 04:58:00,26.30
2026-03-12 04:59:00,26.04
2026-03-12 05:00:00,26.78
2026-03-12 05:01:00,25.75
2026-03-12 05:02:00,23.93
2026-03-12 05:03:00,23.30
2026-03-12 05:04:00,23.60
2026-03-12 05:05:00,25.21
2026-03-12 05:06:00,25.30
2026-03-12 05:07:00,25.54
2026-03-12 05:08:00,26.05
2026-03-12 05:09:00,27.29
2026-03-12 05:10:00,29.18
2026-03-12 05:11:00,29.02
2026-03-12 05:12:00,29.65
2026-03-12 05:13:00,28.27
2026-03-12 05:14:00,28.16
2026-03-12 05:15:00,29.51
2026-03-12 05:16:00,31.18
2026-03-12 05:17:00,30.75
2026-03-12 05:18:00,29.96
2026-03-12 05:19:00,29.50
2026-03-12 05:20:00,30.52
2026-03-12 05:21:00,30.32
2026-03-12 05:22:00,31.85
2026-03-12 05:23:00,30.79
2026-03-12 05:24:00,30.69
2026-03-12 05:25:00,27.65
2026-03-12 05:26:00,27.11
2026-03-12 05:27:00,28.13
2026-03-12 05:28:00,27.52
2026-03-12 05:29:00,29.27
2026-03-12 05:30:00,31.11
2026-03-12 05:31:00,30.10
2026-03-12 05:32:00,31.00
2026-03-12 05:33:00,33.57
2026-03-12 05:34:00,35.37
2026-03-12 05:35:00,35.72
2026-03-12 05:36:00,36.17
2026-03-12 05:37:00,37.02
2026-03-12 05:38:00,36.36
2026-03-12 05:39:00,36.13
2026-03-12 05:40:00,35.91
2026-03-12 05:41:00,34.47
2026-03-12 05:42:00,35.07
2026-03-12 05:43:00,34.16
2026-03-12 05:44:00,35.64
2026-03-12 05:45:00,34.43
2026-03-12 05:46:00,33.41
2026-03-12 05:47:00,33.66
2026-03-12 05:48:00,34.31
2026-03-12 05:49:00,36.43
2026-03-12 05:50:00,36.69
2026-03-12 05:51:00,37.66
2026-03-12 05:52:00,35.95
2026-03-12 05:53:00,34.97
2026-03-12 05:54:00,35.05
2026-03-12 05:55:00,35.93
2026-03-12 05:56:00,36.13
2026-03-12 05:57:00,36.24
2026-03-12 05:58:00,35.85
2026-03-12 05:59:00,35.19
2026-03-12 06:00:00,36.34
2026-03-12 06:01:00,38.02
2026-03-12 06:02:00,37.08
2026-03-12 06:03:00,38.40
2026-03-12 06:04:00,38.07
2026-03-12 06:05:00,36.21
2026-03-12 06:06:00,35.15
2026-03-12 06:07:00,34.82
2026-03-12 06:08:00,36.28
2026-03-12 06:09:00,38.19
2026-03-12 06:10:00,40.96
2026-03-12 06:11:00,41.13
2026-03-12 06:12:00,41.36
2026-03-12 06:13:00,42.15
2026-03-12 06:14:00,42.60
2026-03-12 06:15:00,44.18
2026-03-12 06:16:00,45.94
2026-03-12 06:17:00,46.20
2026-03-12 06:18:00,47.14
2026-03-12 06:19:00,46.61
2026-03-12 06:20:00,46.20
2026-03-12 06:21:00,47.14
2026-03-12 06:22:00,46.04
2026-03-12 06:23:00,47.24
2026-03-12 06:24:00,47.33
2026-03-12 06:25:00,47.88
2026-03-12 06:26:00,50.35
2026-03-12 06:27:00,51.24
2026-03-12 06:28:00,50.73
2026-03-12 06:29:00,50.17
2026-03-12 06:30:00,48.64
2026-03-12 06:31:00,49.89
2026-03-12 06:32:00,48.90
2026-03-12 06:33:00,50.38
2026-03-12 06:34:00,51.64
2026-03-12 06:35:00,51.72
2026-03-12 06:36:00,51.26
2026-03-12 06:37:00,51.69
2026-03-12 06:38:00,51.55
2026-03-12 06:39:00,50.67
2026-03-12 06:40:00,50.24
2026-03-12 06:41:00,50.62
2026-03-12 06:42:00,50.15
2026-03-12 06:43:00,49.83
2026-03-12 06:44:00,52.27
2026-03-12 06:45:00,51.85
2026-03-12 06:46:00,52.99
2026-03-12 06:47:00,53.80
2026-03-12 06:48:00,53.75
2026-03-12 06:49:00,54.76
2026-03-12 06:50:00,55.51
2026-03-12 06:51:00,56.54
2026-03-12 06:52:00,57.14
2026-03-12 06:53:00,57.00
2026-03-12 06:54:00,57.66
2026-03-12 06:55:00,56.79
2026-03-12 06:56:00,57.19
2026-03-12 06:57:00,56.47
2026-03-12 06:58:00,57.29
2026-03-12 06:59:00,58.99
2026-03-12 07:00:00,72.00
2026-03-12 07:01:00,71.17
2026-03-12 07:02:00,70.88
2026-03-12 07:03:00,70.42
2026-03-12 07:04:00,70.98
2026-03-12 07:05:00,70.92
2026-03-12 07:06:00,70.53
2026-03-12 07:07:00,71.50
2026-03-12 07:08:00,70.39
2026-03-12 07:09:00,72.23
2026-03-12 07:10:00,73.37
2026-03-12 07:11:00,74.69
2026-03-12 07:12:00,74.27
2026-03-12 07:13:00,74.45
2026-03-12 07:14:00,75.99
2026-03-12 07:15:00,75.72
2026-03-12 07:16:00,77.11
2026-03-12 07:17:00,77.49
2026-03-12 07:18:00,77.65
2026-03-12 07:19:00,79.16
2026-03-12 07:20:00,81.93
2026-03-12 07:21:00,81.83
2026-03-12 07:22:00,80.27
2026-03-12 07:23:00,81.31
2026-03-12 07:24:00,80.26
2026-03-12 07:25:00,80.90
2026-03-12 07:26:00,80.41
2026-03-12 07:27:00,83.06
2026-03-12 07:28:00,83.94
2026-03-12 07:29:00,85.03
2026-03-12 07:30:00,84.79
2026-03-12 07:31:00,85.72
2026-03-12 07:32:00,87.86
2026-03-12 07:33:00,89.15
2026-03-12 07:34:00,88.06
2026-03-12 07:35:00,89.41
2026-03-12 07:36:00,88.95
2026-03-12 07:37:00,86.26
2026-03-12 07:38:00,85.24
2026-03-12 07:39:00,86.04
2026-03-12 07:40:00,87.01
2026-03-12 07:41:00,86.03
2026-03-12 07:42:00,86.58
2026-03-12 07:43:00,88.03
2026-03-12 07:44:00,89.10
2026-03-12 07:45:00,88.75
2026-03-12 07:46:00,87.52
2026-03-12 07:47:00,86.90
2026-03-12 07:48:00,88.04
2026-03-12 07:49:00,87.14
2026-03-12 07:50:00,88.38
2026-03-12 07:51:00,85.95
2026-03-12 07:52:00,85.95
2026-03-12 07:53:00,87.10
2026-03-12 07:54:00,86.61
2026-03-12 07:55:00,88.78
2026-03-12 07:56:00,90.34
2026-03-12 07:57:00,93.02
2026-03-12 07:58:00,93.30
2026-03-12 07:59:00,94.30
2026-03-12 08:00:00,123.47
2026-03-12 08:01:00,122.81
2026-03-12 08:02:00,123.28
2026-03-12 08:03:00,127.19
2026-03-12 08:04:00,127.57
2026-03-12 08:05:00,125.09
2026-03-12 08:06:00,125.09
2026-03-12 08:07:00,124.11
2026-03-12 08:08:00,127.11
2026-03-12 08:09:00,126.57
2026-03-12 08:10:00,135.99
2026-03-12 08:11:00,137.59
2026-03-12 08:12:00,138.40
2026-03-12 08:13:00,101.53
2026-03-12 08:14:00,100.22
2026-03-12 08:15:00,101.06
2026-03-12 08:16:00,101.94
2026-03-12 08:17:00,101.82
2026-03-12 08:18:00,101.18
2026-03-12 08:19:00,103.43
2026-03-12 08:20:00,102.66
2026-03-12 08:21:00,134.06
2026-03-12 08:22:00,130.31
2026-03-12 08:23:00,131.43
2026-03-12 08:24:00,131.16
2026-03-12 08:25:00,138.32
2026-03-12 08:26:00,138.54
2026-03-12 08:27:00,130.59
2026-03-12 08:28:00,130.71
2026-03-12 08:29:00,130.22
2026-03-12 08:30:00,128.90
2026-03-12 08:31:00,129.21
2026-03-12 08:32:00,105.95
2026-03-12 08:33:00,103.69
2026-03-12 08:34:00,104.75
2026-03-12 08:35:00,103.99
2026-03-12 08:36:00,104.49
2026-03-12 08:37:00,98.44
2026-03-12 08:38:00,99.99
2026-03-12 08:39:00,104.10
2026-03-12 08:40:00,104.18
2026-03-12 08:41:00,125.95
2026-03-12 08:42:00,127.88
2026-03-12 08:43:00,128.92
2026-03-12 08:44:00,129.11
2026-03-12 08:45:00,130.54
2026-03-12 08:46:00,132.89
2026-03-12 08:47:00,133.14
2026-03-12 08:48:00,132.47
2026-03-12 08:49:00,133.70
2026-03-12 08:50:00,107.49
2026-03-12 08:51:00,108.46
2026-03-12 08:52:00,108.19
2026-03-12 08:53:00,106.33
2026-03-12 08:54:00,106.37
2026-03-12 08:55:00,109.53
2026-03-12 08:56:00,111.17
2026-03-12 08:57:00,110.85
2026-03-12 08:58:00,106.36
2026-03-12 08:59:00,106.71
2026-03-12 09:00:00,136.70
2026-03-12 09:01:00,135.96
2026-03-12 09:02:00,134.58
2026-03-12 09:03:00,133.38
2026-03-12 09:04:00,133.56
2026-03-12 09:05:00,132.74
2026-03-12 09:06:00,133.18
2026-03-12 09:07:00,134.79
2026-03-12 09:08:00,134.07
2026-03-12 09:09:00,135.32
2026-03-12 09:10:00,104.27
2026-03-12 09:11:00,106.46
2026-03-12 09:12:00,108.00
2026-03-12 09:13:00,107.17
2026-03-12 09:14:00,108.21
2026-03-12 09:15:00,107.01
2026-03-12 09:16:00,106.26
2026-03-12 09:17:00,107.00
2026-03-12 09:18:00,135.77
2026-03-12 09:19:00,137.00
2026-03-12 09:20:00,137.27
2026-03-12 09:21:00,137.26
2026-03-12 09:22:00,137.77
2026-03-12 09:23:00,137.47
2026-03-12 09:24:00,137.81
2026-03-12 09:25:00,139.16
2026-03-12 09:26:00,136.96
2026-03-12 09:27:00,137.06
2026-03-12 09:28:00,137.17
2026-03-12 09:29:00,137.09
2026-03-12 09:30:00,106.12
2026-03-12 09:31:00,107.69
2026-03-12 09:32:00,107.80
2026-03-12 09:33:00,108.88
2026-03-12 09:34:00,109.13
2026-03-12 09:35:00,107.12
2026-03-12 09:36:00,113.50
2026-03-12 09:37:00,113.65
2026-03-12 09:38:00,107.19
2026-03-12 09:39:00,134.97
2026-03-12 09:40:00,132.31
2026-03-12 09:41:00,134.19
2026-03-12 09:42:00,134.61
2026-03-12 09:43:00,136.28
2026-03-12 09:44:00,136.06
2026-03-12 09:45:00,134.74
2026-03-12 09:46:00,134.91
2026-03-12 09:47:00,134.32
2026-03-12 09:48:00,134.83
2026-03-12 09:49:00,134.78
2026-03-12 09:50:00,107.38
2026-03-12 09:51:00,107.71
2026-03-12 09:52:00,107.75
2026-03-12 09:53:00,108.12
2026-03-12 09:54:00,107.21
2026-03-12 09:55:00,107.09
2026-03-12 09:56:00,116.26
2026-03-12 09:57:00,116.08
2026-03-12 09:58:00,117.89
2026-03-12 09:59:00,138.87
2026-03-12 10:00:00,139.79
2026-03-12 10:01:00,139.55
2026-03-12 10:02:00,138.64
2026-03-12 10:03:00,138.99
2026-03-12 10:04:00,138.06
2026-03-12 10:05:00,137.70
2026-03-12 10:06:00,136.05
2026-03-12 10:07:00,136.11
2026-03-12 10:08:00,134.90
2026-03-12 10:09:00,133.63
2026-03-12 10:10:00,135.84
2026-03-12 10:11:00,108.89
2026-03-12 10:12:00,107.83
2026-03-12 10:13:00,114.97
2026-03-12 10:14:00,109.58
2026-03-12 10:15:00,109.74
2026-03-12 10:16:00,108.83
2026-03-12 10:17:00,110.56
2026-03-12 10:18:00,114.58
2026-03-12 10:19:00,134.03
2026-03-12 10:20:00,134.09
2026-03-12 10:21:00,135.01
2026-03-12 10:22:00,134.70
2026-03-12 10:23:00,134.89
2026-03-12 10:24:00,135.78
2026-03-12 10:25:00,136.42
2026-03-12 10:26:00,138.26
2026-03-12 10:27:00,137.67
2026-03-12 10:28:00,137.35
2026-03-12 10:29:00,137.20
2026-03-12 10:30:00,137.22
2026-03-12 10:31:00,110.39
2026-03-12 10:32:00,110.93
2026-03-12 10:33:00,110.21
2026-03-12 10:34:00,109.80
2026-03-12 10:35:00,111.87
2026-03-12 10:36:00,109.90
2026-03-12 10:37:00,109.52
2026-03-12 10:38:00,135.86
2026-03-12 10:39:00,135.75
2026-03-12 10:40:00,135.62
2026-03-12 10:41:00,136.40
2026-03-12 10:42:00,134.67
2026-03-12 10:43:00,135.06
2026-03-12 10:44:00,134.09
2026-03-12 10:45:00,133.57
2026-03-12 10:46:00,134.37
2026-03-12 10:47:00,134.38
2026-03-12 10:48:00,135.27
2026-03-12 10:49:00,135.05
2026-03-12 10:50:00,109.03
2026-03-12 10:51:00,107.90
2026-03-12 10:52:00,107.48
2026-03-12 10:53:00,107.27
2026-03-12 10:54:00,107.39
2026-03-12 10:55:00,106.41
2026-03-12 10:56:00,107.26
2026-03-12 10:57:00,105.25
2026-03-12 10:58:00,105.51
2026-03-12 10:59:00,137.01
2026-03-12 11:00:00,138.21
2026-03-12 11:01:00,137.96
2026-03-12 11:02:00,139.07
2026-03-12 11:03:00,139.34
2026-03-12 11:04:00,138.80
2026-03-12 11:05:00,139.31
2026-03-12 11:06:00,139.45
2026-03-12 11:07:00,139.05
2026-03-12 11:08:00,138.83
2026-03-12 11:09:00,139.63
2026-03-12 11:10:00,139.24
2026-03-12 11:11:00,139.50
2026-03-12 11:12:00,115.77
2026-03-12 11:13:00,116.66
2026-03-12 11:14:00,108.73
2026-03-12 11:15:00,105.66
2026-03-12 11:16:00,105.41
2026-03-12 11:17:00,105.69
2026-03-12 11:18:00,106.83
2026-03-12 11:19:00,105.56
2026-03-12 11:20:00,137.45
2026-03-12 11:21:00,140.96
2026-03-12 11:22:00,142.32
2026-03-12 11:23:00,142.26
2026-03-12 11:24:00,142.56
2026-03-12 11:25:00,143.34
2026-03-12 11:26:00,143.21
2026-03-12 11:27:00,136.82
2026-03-12 11:28:00,135.18
2026-03-12 11:29:00,141.21
2026-03-12 11:30:00,135.46
2026-03-12 11:31:00,104.85
2026-03-12 11:32:00,103.39
2026-03-12 11:33:00,107.39
2026-03-12 11:34:00,105.89
2026-03-12 11:35:00,101.70
2026-03-12 11:36:00,101.11
2026-03-12 11:37:00,99.96
2026-03-12 11:38:00,99.77
2026-03-12 11:39:00,126.98
2026-03-12 11:40:00,134.22
2026-03-12 11:41:00,134.43
2026-03-12 11:42:00,133.01
2026-03-12 11:43:00,127.15
2026-03-12 11:44:00,126.96
2026-03-12 11:45:00,132.85
2026-03-12 11:46:00,132.12
2026-03-12 11:47:00,133.07
2026-03-12 11:48:00,126.55
2026-03-12 11:49:00,125.56
2026-03-12 11:50:00,126.14
2026-03-12 11:51:00,126.90
2026-03-12 11:52:00,127.60
2026-03-12 11:53:00,99.10
2026-03-12 11:54:00,96.74
2026-03-12 11:55:00,95.17
2026-03-12 11:56:00,93.34
2026-03-12 11:57:00,92.32
2026-03-12 11:58:00,99.72
2026-03-12 11:59:00,100.34
2026-03-12 12:00:00,93.91
2026-03-12 12:01:00,94.59
2026-03-12 12:02:00,92.97
2026-03-12 12:03:00,122.06
2026-03-12 12:04:00,122.51
2026-03-12 12:05:00,122.50
2026-03-12 12:06:00,130.68
2026-03-12 12:07:00,130.78
2026-03-12 12:08:00,122.67
2026-03-12 12:09:00,122.36
2026-03-12 12:10:00,122.50
2026-03-12 12:11:00,120.89
2026-03-12 12:12:00,120.64
2026-03-12 12:13:00,92.17
2026-03-12 12:14:00,93.10
2026-03-12 12:15:00,91.25
2026-03-12 12:16:00,90.54
2026-03-12 12:17:00,89.24
2026-03-12 12:18:00,88.59
2026-03-12 12:19:00,89.02
2026-03-12 12:20:00,87.04
2026-03-12 12:21:00,87.18
2026-03-12 12:22:00,113.64
2026-03-12 12:23:00,113.06
2026-03-12 12:24:00,112.82
2026-03-12 12:25:00,113.85
2026-03-12 12:26:00,115.19
2026-03-12 12:27:00,118.37
2026-03-12 12:28:00,117.66
2026-03-12 12:29:00,117.17
2026-03-12 12:30:00,112.14
2026-03-12 12:31:00,112.72
2026-03-12 12:32:00,113.33
2026-03-12 12:33:00,113.01
2026-03-12 12:34:00,83.37
2026-03-12 12:35:00,83.24
2026-03-12 12:36:00,83.44
2026-03-12 12:37:00,83.70
2026-03-12 12:38:00,82.78
2026-03-12 12:39:00,81.23
2026-03-12 12:40:00,81.96
2026-03-12 12:41:00,82.22
2026-03-12 12:42:00,82.34
2026-03-12 12:43:00,82.19
2026-03-12 12:44:00,108.55
2026-03-12 12:45:00,108.48
2026-03-12 12:46:00,109.83
2026-03-12 12:47:00,110.23
2026-03-12 12:48:00,112.06
2026-03-12 12:49:00,111.97
2026-03-12 12:50:00,114.04
2026-03-12 12:51:00,113.90
2026-03-12 12:52:00,114.74
2026-03-12 12:53:00,114.85
2026-03-12 12:54:00,115.07
2026-03-12 12:55:00,116.07
2026-03-12 12:56:00,114.61
2026-03-12 12:57:00,114.75
2026-03-12 12:58:00,89.74
2026-03-12 12:59:00,91.00
2026-03-12 13:00:00,95.84
2026-03-12 13:01:00,94.73
2026-03-12 13:02:00,89.82
2026-03-12 13:03:00,90.87
2026-03-12 13:04:00,90.72
2026-03-12 13:05:00,90.92
2026-03-12 13:06:00,91.55
2026-03-12 13:07:00,119.80
2026-03-12 13:08:00,121.59
2026-03-12 13:09:00,119.37
2026-03-12 13:10:00,119.02
2026-03-12 13:11:00,117.58
2026-03-12 13:12:00,118.61
2026-03-12 13:13:00,118.33
2026-03-12 13:14:00,119.41
2026-03-12 13:15:00,118.74
2026-03-12 13:16:00,120.06
2026-03-12 13:17:00,91.76
2026-03-12 13:18:00,94.07
2026-03-12 13:19:00,95.40
2026-03-12 13:20:00,97.00
2026-03-12 13:21:00,95.25
2026-03-12 13:22:00,96.94
2026-03-12 13:23:00,98.11
2026-03-12 13:24:00,126.18
2026-03-12 13:25:00,126.26
2026-03-12 13:26:00,126.80
2026-03-12 13:27:00,125.29
2026-03-12 13:28:00,124.60
2026-03-12 13:29:00,126.16
2026-03-12 13:30:00,125.82
2026-03-12 13:31:00,126.05
2026-03-12 13:32:00,124.29
2026-03-12 13:33:00,124.53
2026-03-12 13:34:00,95.34
2026-03-12 13:35:00,95.45
2026-03-12 13:36:00,96.95
2026-03-12 13:37:00,97.74
2026-03-12 13:38:00,98.19
2026-03-12 13:39:00,99.95
2026-03-12 13:40:00,100.30
2026-03-12 13:41:00,127.71
