timestamp,pv_measured_kw
2026-06-21 02:21:00,0.00
2026-06-21 02:22:00,0.00
2026-06-21 02:23:00,0.00
2026-06-21 02:24:00,0.00
2026-06-21 02:25:00,0.00
2026-06-21 02:26:00,0.00
2026-06-21 02:27:00,0.00
2026-06-21 02:28:00,0.00
2026-06-21 02:29:00,0.00
2026-06-21 02:30:00,0.00
2026-06-21 02:31:00,0.00
2026-06-21 02:32:00,0.00
2026-06-21 02:33:00,0.00
2026-06-21 02:34:00,0.00
2026-06-21 02:35:00,0.00
2026-06-21 02:36:00,0.00
2026-06-21 02:37:00,0.00
2026-06-21 02:38:00,0.00
2026-06-21 02:39:00,0.00
2026-06-21 02:40:00,0.00
2026-06-21 02:41:00,0.00
2026-06-21 02:42:00,0.00
2026-06-21 02:43:00,0.00
2026-06-21 02:44:00,0.00
2026-06-21 02:45:00,0.00
2026-06-21 02:46:00,0.00
2026-06-21 02:47:00,0.00
2026-06-21 02:48:00,0.00
2026-06-21 02:49:00,0.00
2026-06-21 02:50:00,0.00
2026-06-21 02:51:00,0.00
2026-06-21 02:52:00,0.00
2026-06-21 02:53:00,0.00
2026-06-21 02:54:00,0.00
2026-06-21 02:55:00,0.00
2026-06-21 02:56:00,0.00
2026-06-21 02:57:00,0.00
2026-06-21 02:58:00,0.00
2026-06-21 02:59:00,0.00
2026-06-21 03:00:00,0.00
2026-06-21 03:01:00,0.00
2026-06-21 03:02:00,0.00
2026-06-21 03:03:00,0.00
2026-06-21 03:04:00,0.00
2026-06-21 03:05:00,0.00
2026-06-21 03:06:00,0.00
2026-06-21 03:07:00,0.00
2026-06-21 03:08:00,0.00
2026-06-21 03:09:00,0.00
2026-06-21 03:10:00,0.00
2026-06-21 03:11:00,0.00
2026-06-21 03:12:00,0.00
2026-06-21 03:13:00,0.00
2026-06-21 03:14:00,0.00
2026-06-21 03:15:00,0.00
2026-06-21 03:16:00,0.00
2026-06-21 03:17:00,0.00
2026-06-21 03:18:00,0.00
2026-06-21 03:19:00,0.00
2026-06-21 03:20:00,0.00
2026-06-21 03:21:00,0.00
2026-06-21 03:22:00,0.00
2026-06-21 03:23:00,0.00
2026-06-21 03:24:00,0.00
2026-06-21 03:25:00,0.00
2026-06-21 03:26:00,0.00
2026-06-21 03:27:00,0.00
2026-06-21 03:28:00,0.00
2026-06-21 03:29:00,0.00
2026-06-21 03:30:00,0.00
2026-06-21 03:31:00,0.00
2026-06-21 03:32:00,0.00
2026-06-21 03:33:00,0.00
2026-06-21 03:34:00,0.00
2026-06-21 03:35:00,0.00
2026-06-21 03:36:00,0.00
2026-06-21 03:37:00,0.00
2026-06-21 03:38:00,0.00
2026-06-21 03:39:00,0.00
2026-06-21 03:40:00,0.00
2026-06-21 03:41:00,0.00
2026-06-21 03:42:00,0.00
2026-06-21 03:43:00,0.00
2026-06-21 03:44:00,0.00
2026-06-21 03:45:00,0.00
2026-06-21 03:46:00,0.00
2026-06-21 03:47:00,0.00
2026-06-21 03:48:00,0.00
2026-06-21 03:49:00,0.00
2026-06-21 03:50:00,0.00
2026-06-21 03:51:00,0.00
2026-06-21 03:52:00,0.00
2026-06-21 03:53:00,0.00
2026-06-21 03:54:00,0.00
2026-06-21 03:55:00,0.00
2026-06-21 03:56:00,0.00
2026-06-21 03:57:00,0.00
2026-06-21 03:58:00,0.00
2026-06-21 03:59:00,0.00
2026-06-21 04:00:00,0.00
2026-06-21 04:01:00,0.00
2026-06-21 04:02:00,0.00
2026-06-21 04:03:00,0.00
2026-06-21 04:04:00,0.00
2026-06-21 04:05:00,0.00
2026-06-21 04:06:00,0.00
2026-06-21 04:07:00,0.00
2026-06-21 04:08:00,0.00
2026-06-21 04:09:00,0.00
2026-06-21 04:10:00,0.00
2026-06-21 04:11:00,0.00
2026-06-21 04:12:00,0.00
2026-06-21 04:13:00,0.00
2026-06-21 04:14:00,0.00
2026-06-21 04:15:00,0.00
2026-06-21 04:16:00,0.00
2026-06-21 04:17:00,0.00
2026-06-21 04:18:00,0.00
2026-06-21 04:19:00,0.00
2026-06-21 04:20:00,0.00
2026-06-21 04:21:00,0.00
2026-06-21 04:22:00,0.00
2026-06-21 04:23:00,0.00
2026-06-21 04:24:00,0.00
2026-06-21 04:25:00,0.00
2026-06-21 04:26:00,0.00
2026-06-21 04:27:00,0.00
2026-06-21 04:28:00,0.00
2026-06-21 04:29:00,0.00
2026-06-21 04:30:00,0.00
2026-06-21 04:31:00,0.00
2026-06-21 04:32:00,0.00
2026-06-21 04:33:00,0.00
2026-06-21 04:34:00,0.00
2026-06-21 04:35:00,0.00
2026-06-21 04:36:00,0.00
2026-06-21 04:37:00,0.00
2026-06-21 04:38:00,0.00
2026-06-21 04:39:00,0.00
2026-06-21 04:40:00,0.00
2026-06-21 04:41:00,0.00
2026-06-21 04:42:00,0.00
2026-06-21 04:43:00,0.00
2026-06-21 04:44:00,0.00
2026-06-21 04:45:00,0.00
2026-06-21 04:46:00,0.00
2026-06-21 04:47:00,0.00
2026-06-21 04:48:00,0.00
2026-06-21 04:49:00,0.00
2026-06-21 04:50:00,0.00
2026-06-21 04:51:00,0.00
2026-06-21 04:52:00,0.00
2026-06-21 04:53:00,0.00
2026-06-21 04:54:00,0.00
2026-06-21 04:55:00,0.00
2026-06-21 04:56:00,0.00
2026-06-21 04:57:00,0.00
2026-06-21 04:58:00,0.00
2026-06-21 04:59:00,0.00
2026-06-21 05:00:00,0.00
2026-06-21 05:01:00,0.00
2026-06-21 05:02:00,0.00
2026-06-21 05:03:00,0.00
2026-06-21 05:04:00,0.00
2026-06-21 05:05:00,0.00
2026-06-21 05:06:00,0.00
2026-06-21 05:07:00,0.00
2026-06-21 05:08:00,0.00
2026-06-21 05:09:00,0.00
2026-06-21 05:10:00,0.00
2026-06-21 05:11:00,0.00
2026-06-21 05:12:00,0.00
2026-06-21 05:13:00,0.00
2026-06-21 05:14:00,0.00
2026-06-21 05:15:00,0.00
2026-06-21 05:16:00,0.00
2026-06-21 05:17:00,0.00
2026-06-21 05:18:00,0.00
2026-06-21 05:19:00,0.00
2026-06-21 05:20:00,0.00
2026-06-21 05:21:00,0.00
2026-06-21 05:22:00,0.00
2026-06-21 05:23:00,0.00
2026-06-21 05:24:00,0.00
2026-06-21 05:25:00,0.00
2026-06-21 05:26:00,0.00
2026-06-21 05:27:00,0.00
2026-06-21 05:28:00,0.00
2026-06-21 05:29:00,0.00
2026-06-21 05:30:00,0.00
2026-06-21 05:31:00,0.00
2026-06-21 05:32:00,0.00
2026-06-21 05:33:00,0.00
2026-06-21 05:34:00,0.00
2026-06-21 05:35:00,0.00
2026-06-21 05:36:00,0.00
2026-06-21 05:37:00,0.00
2026-06-21 05:38:00,0.00
2026-06-21 05:39:00,0.00
2026-06-21 05:40:00,0.00
2026-06-21 05:41:00,0.00
2026-06-21 05:42:00,0.00
2026-06-21 05:43:00,0.00
2026-06-21 05:44:00,0.00
2026-06-21 05:45:00,0.00
2026-06-21 05:46:00,0.00
2026-06-21 05:47:00,0.00
2026-06-21 05:48:00,0.00
2026-06-21 05:49:00,0.00
2026-06-21 05:50:00,0.00
2026-06-21 05:51:00,0.00
2026-06-21 05:52:00,0.00
2026-06-21 05:53:00,0.00
2026-06-21 05:54:00,0.00
2026-06-21 05:55:00,0.00
2026-06-21 05:56:00,0.00
2026-06-21 05:57:00,0.00
2026-06-21 05:58:00,0.00
2026-06-21 05:59:00,0.00
2026-06-21 06:00:00,0.00
2026-06-21 06:01:00,0.00
2026-06-21 06:02:00,0.00
2026-06-21 06:03:00,0.00
2026-06-21 06:04:00,0.00
2026-06-21 06:05:00,0.00
2026-06-21 06:06:00,0.00
2026-06-21 06:07:00,0.00
2026-06-21 06:08:00,0.00
2026-06-21 06:09:00,0.00
2026-06-21 06:10:00,0.00
2026-06-21 06:11:00,0.00
2026-06-21 06:12:00,0.00
2026-06-21 06:13:00,0.00
2026-06-21 06:14:00,0.00
2026-06-21 06:15:00,0.23
2026-06-21 06:16:00,0.26
2026-06-21 06:17:00,0.30
2026-06-21 06:18:00,0.33
2026-06-21 06:19:00,0.37
2026-06-21 06:20:00,0.40
2026-06-21 06:21:00,0.44
2026-06-21 06:22:00,0.48
2026-06-21 06:23:00,0.51
2026-06-21 06:24:00,0.55
2026-06-21 06:25:00,0.59
2026-06-21 06:26:00,0.63
2026-06-21 06:27:00,0.67
2026-06-21 06:28:00,0.72
2026-06-21 06:29:00,0.76
2026-06-21 06:30:00,0.82
2026-06-21 06:31:00,0.86
2026-06-21 06:32:00,0.92
2026-06-21 06:33:00,0.98
2026-06-21 06:34:00,1.04
2026-06-21 06:35:00,1.09
2026-06-21 06:36:00,1.16
2026-06-21 06:37:00,1.22
2026-06-21 06:38:00,1.28
2026-06-21 06:39:00,1.33
2026-06-21 06:40:00,1.40
2026-06-21 06:41:00,1.46
2026-06-21 06:42:00,1.52
2026-06-21 06:43:00,1.58
2026-06-21 06:44:00,1.65
2026-06-21 06:45:00,1.73
2026-06-21 06:46:00,1.80
2026-06-21 06:47:00,1.89
2026-06-21 06:48:00,1.97
2026-06-21 06:49:00,2.04
2026-06-21 06:50:00,2.11
2026-06-21 06:51:00,2.18
2026-06-21 06:52:00,2.24
2026-06-21 06:53:00,2.32
2026-06-21 06:54:00,2.40
2026-06-21 06:55:00,2.47
2026-06-21 06:56:00,2.54
2026-06-21 06:57:00,2.62
2026-06-21 06:58:00,2.68
2026-06-21 06:59:00,2.73
2026-06-21 07:00:00,2.81
2026-06-21 07:01:00,2.91
2026-06-21 07:02:00,2.97
2026-06-21 07:03:00,3.08
2026-06-21 07:04:00,3.12
2026-06-21 07:05:00,3.33
2026-06-21 07:06:00,3.84
2026-06-21 07:07:00,4.34
2026-06-21 07:08:00,4.81
2026-06-21 07:09:00,5.31
2026-06-21 07:10:00,5.81
2026-06-21 07:11:00,6.35
2026-06-21 07:12:00,6.90
2026-06-21 07:13:00,7.49
2026-06-21 07:14:00,8.06
2026-06-21 07:15:00,8.58
2026-06-21 07:16:00,9.12
2026-06-21 07:17:00,9.69
2026-06-21 07:18:00,10.20
2026-06-21 07:19:00,10.74
2026-06-21 07:20:00,11.31
2026-06-21 07:21:00,12.01
2026-06-21 07:22:00,12.67
2026-06-21 07:23:00,13.31
2026-06-21 07:24:00,13.83
2026-06-21 07:25:00,14.42
2026-06-21 07:26:00,15.08
2026-06-21 07:27:00,15.70
2026-06-21 07:28:00,16.41
2026-06-21 07:29:00,17.09
2026-06-21 07:30:00,17.73
2026-06-21 07:31:00,18.39
2026-06-21 07:32:00,19.04
2026-06-21 07:33:00,19.79
2026-06-21 07:34:00,20.37
2026-06-21 07:35:00,21.21
2026-06-21 07:36:00,21.98
2026-06-21 07:37:00,22.40
2026-06-21 07:38:00,23.07
2026-06-21 07:39:00,23.60
2026-06-21 07:40:00,23.91
2026-06-21 07:41:00,24.69
2026-06-21 07:42:00,25.51
2026-06-21 07:43:00,26.43
2026-06-21 07:44:00,27.40
2026-06-21 07:45:00,28.33
2026-06-21 07:46:00,29.04
2026-06-21 07:47:00,29.94
2026-06-21 07:48:00,30.56
2026-06-21 07:49:00,31.54
2026-06-21 07:50:00,32.32
2026-06-21 07:51:00,32.99
2026-06-21 07:52:00,33.80
2026-06-21 07:53:00,34.47
2026-06-21 07:54:00,35.04
2026-06-21 07:55:00,35.98
2026-06-21 07:56:00,36.85
2026-06-21 07:57:00,37.79
2026-06-21 07:58:00,38.89
2026-06-21 07:59:00,39.76
2026-06-21 08:00:00,40.73
2026-06-21 08:01:00,41.24
2026-06-21 08:02:00,41.88
2026-06-21 08:03:00,43.08
2026-06-21 08:04:00,43.96
2026-06-21 08:05:00,44.66
2026-06-21 08:06:00,45.20
2026-06-21 08:07:00,46.18
2026-06-21 08:08:00,47.32
2026-06-21 08:09:00,48.23
2026-06-21 08:10:00,49.37
2026-06-21 08:11:00,50.41
2026-06-21 08:12:00,51.04
2026-06-21 08:13:00,51.78
2026-06-21 08:14:00,51.97
2026-06-21 08:15:00,52.75
2026-06-21 08:16:00,53.06
2026-06-21 08:17:00,54.24
2026-06-21 08:18:00,55.68
2026-06-21 08:19:00,56.90
2026-06-21 08:20:00,57.48
2026-06-21 08:21:00,58.16
2026-06-21 08:22:00,59.46
2026-06-21 08:23:00,59.61
2026-06-21 08:24:00,60.09
2026-06-21 08:25:00,61.49
2026-06-21 08:26:00,61.97
2026-06-21 08:27:00,62.38
2026-06-21 08:28:00,62.70
2026-06-21 08:29:00,63.67
2026-06-21 08:30:00,64.92
2026-06-21 08:31:00,65.40
2026-06-21 08:32:00,65.97
2026-06-21 08:33:00,67.03
2026-06-21 08:34:00,67.24
2026-06-21 08:35:00,67.69
2026-06-21 08:36:00,68.53
2026-06-21 08:37:00,69.17
2026-06-21 08:38:00,69.42
2026-06-21 08:39:00,70.73
2026-06-21 08:40:00,71.19
2026-06-21 08:41:00,72.90
2026-06-21 08:42:00,73.90
2026-06-21 08:43:00,74.22
2026-06-21 08:44:00,74.71
2026-06-21 08:45:00,75.40
2026-06-21 08:46:00,76.12
2026-06-21 08:47:00,76.98
2026-06-21 08:48:00,77.37
2026-06-21 08:49:00,78.87
2026-06-21 08:50:00,79.95
2026-06-21 08:51:00,80.99
2026-06-21 08:52:00,81.55
2026-06-21 08:53:00,82.78
2026-06-21 08:54:00,84.50
2026-06-21 08:55:00,85.35
2026-06-21 08:56:00,87.19
2026-06-21 08:57:00,88.02
2026-06-21 08:58:00,88.53
2026-06-21 08:59:00,89.74
2026-06-21 09:00:00,91.23
2026-06-21 09:01:00,91.54
2026-06-21 09:02:00,92.80
2026-06-21 09:03:00,92.36
2026-06-21 09:04:00,93.12
2026-06-21 09:05:00,93.66
2026-06-21 09:06:00,94.62
2026-06-21 09:07:00,95.18
2026-06-21 09:08:00,96.02
2026-06-21 09:09:00,97.38
2026-06-21 09:10:00,98.68
2026-06-21 09:11:00,99.65
2026-06-21 09:12:00,100.44
2026-06-21 09:13:00,101.75
2026-06-21 09:14:00,102.19
2026-06-21 09:15:00,103.33
2026-06-21 09:16:00,103.92
2026-06-21 09:17:00,103.84
2026-06-21 09:18:00,104.41
2026-06-21 09:19:00,103.52
2026-06-21 09:20:00,104.96
2026-06-21 09:21:00,105.68
2026-06-21 09:22:00,105.11
2026-06-21 09:23:00,105.57
2026-06-21 09:24:00,105.60
2026-06-21 09:25:00,106.62
2026-06-21 09:26:00,107.18
2026-06-21 09:27:00,109.36
2026-06-21 09:28:00,109.21
2026-06-21 09:29:00,109.46
2026-06-21 09:30:00,109.83
2026-06-21 09:31:00,110.57
2026-06-21 09:32:00,111.76
2026-06-21 09:33:00,112.21
2026-06-21 09:34:00,112.52
2026-06-21 09:35:00,114.36
2026-06-21 09:36:00,114.85
2026-06-21 09:37:00,115.09
2026-06-21 09:38:00,116.83
2026-06-21 09:39:00,118.05
2026-06-21 09:40:00,118.59
2026-06-21 09:41:00,119.49
2026-06-21 09:42:00,121.22
2026-06-21 09:43:00,121.77
2026-06-21 09:44:00,122.20
2026-06-21 09:45:00,122.87
2026-06-21 09:46:00,123.10
2026-06-21 09:47:00,123.75
2026-06-21 09:48:00,123.21
2026-06-21 09:49:00,123.58
2026-06-21 09:50:00,123.63
2026-06-21 09:51:00,125.21
2026-06-21 09:52:00,126.79
2026-06-21 09:53:00,128.39
2026-06-21 09:54:00,128.56
2026-06-21 09:55:00,129.15
2026-06-21 09:56:00,130.09
2026-06-21 09:57:00,129.72
2026-06-21 09:58:00,130.29
2026-06-21 09:59:00,131.39
2026-06-21 10:00:00,130.24
2026-06-21 10:01:00,133.96
2026-06-21 10:02:00,133.72
2026-06-21 10:03:00,134.34
2026-06-21 10:04:00,134.58
2026-06-21 10:05:00,136.04
2026-06-21 10:06:00,135.43
2026-06-21 10:07:00,135.25
2026-06-21 10:08:00,135.24
2026-06-21 10:09:00,135.48
2026-06-21 10:10:00,135.05
2026-06-21 10:11:00,135.50
2026-06-21 10:12:00,136.38
2026-06-21 10:13:00,137.47
2026-06-21 10:14:00,138.28
2026-06-21 10:15:00,139.09
2026-06-21 10:16:00,140.31
2026-06-21 10:17:00,141.44
2026-06-21 10:18:00,143.35
2026-06-21 10:19:00,142.03
2026-06-21 10:20:00,144.98
2026-06-21 10:21:00,145.34
2026-06-21 10:22:00,146.01
2026-06-21 10:23:00,147.31
2026-06-21 10:24:00,147.83
2026-06-21 10:25:00,148.04
2026-06-21 10:26:00,149.27
2026-06-21 10:27:00,150.02
2026-06-21 10:28:00,149.23
2026-06-21 10:29:00,149.37
2026-06-21 10:30:00,149.46
2026-06-21 10:31:00,150.89
2026-06-21 10:32:00,151.95
2026-06-21 10:33:00,151.71
2026-06-21 10:34:00,153.98
2026-06-21 10:35:00,154.57
2026-06-21 10:36:00,155.20
2026-06-21 10:37:00,157.52
2026-06-21 10:38:00,157.86
2026-06-21 10:39:00,158.60
2026-06-21 10:40:00,157.80
2026-06-21 10:41:00,159.20
2026-06-21 10:42:00,159.73
2026-06-21 10:43:00,160.30
2026-06-21 10:44:00,159.56
2026-06-21 10:45:00,159.43
2026-06-21 10:46:00,159.71
2026-06-21 10:47:00,159.32
2026-06-21 10:48:00,160.29
2026-06-21 10:49:00,162.25
2026-06-21 10:50:00,162.30
2026-06-21 10:51:00,163.32
2026-06-21 10:52:00,165.10
2026-06-21 10:53:00,167.18
2026-06-21 10:54:00,169.71
2026-06-21 10:55:00,170.12
2026-06-21 10:56:00,169.50
2026-06-21 10:57:00,171.64
2026-06-21 10:58:00,172.46
2026-06-21 10:59:00,173.86
2026-06-21 11:00:00,174.60
2026-06-21 11:01:00,173.87
2026-06-21 11:02:00,173.42
2026-06-21 11:03:00,173.21
2026-06-21 11:04:00,172.78
2026-06-21 11:05:00,172.39
2026-06-21 11:06:00,172.47
2026-06-21 11:07:00,172.22
2026-06-21 11:08:00,172.73
2026-06-21 11:09:00,172.80
2026-06-21 11:10:00,171.86
2026-06-21 11:11:00,172.82
2026-06-21 11:12:00,171.12
2026-06-21 11:13:00,171.13
2026-06-21 11:14:00,172.05
2026-06-21 11:15:00,173.85
2026-06-21 11:16:00,174.29
2026-06-21 11:17:00,174.99
2026-06-21 11:18:00,175.04
2026-06-21 11:19:00,176.00
2026-06-21 11:20:00,175.70
2026-06-21 11:21:00,176.16
2026-06-21 11:22:00,176.61
2026-06-21 11:23:00,176.60
2026-06-21 11:24:00,177.07
2026-06-21 11:25:00,177.26
2026-06-21 11:26:00,178.00
2026-06-21 11:27:00,178.40
2026-06-21 11:28:00,179.66
2026-06-21 11:29:00,179.46
2026-06-21 11:30:00,180.39
2026-06-21 11:31:00,179.42
2026-06-21 11:32:00,180.30
2026-06-21 11:33:00,179.08
2026-06-21 11:34:00,180.47
2026-06-21 11:35:00,182.87
2026-06-21 11:36:00,181.69
2026-06-21 11:37:00,183.20
2026-06-21 11:38:00,183.32
2026-06-21 11:39:00,185.28
2026-06-21 11:40:00,185.11
2026-06-21 11:41:00,185.79
2026-06-21 11:42:00,187.45
2026-06-21 11:43:00,187.33
2026-06-21 11:44:00,187.38
2026-06-21 11:45:00,186.22
2026-06-21 11:46:00,185.98
2026-06-21 11:47:00,185.33
2026-06-21 11:48:00,186.57
2026-06-21 11:49:00,186.34
2026-06-21 11:50:00,186.88
2026-06-21 11:51:00,187.68
2026-06-21 11:52:00,188.98
2026-06-21 11:53:00,191.15
2026-06-21 11:54:00,191.72
2026-06-21 11:55:00,191.61
2026-06-21 11:56:00,191.51
2026-06-21 11:57:00,192.93
2026-06-21 11:58:00,193.66
2026-06-21 11:59:00,192.18
2026-06-21 12:00:00,191.20
2026-06-21 12:01:00,190.78
2026-06-21 12:02:00,191.46
2026-06-21 12:03:00,190.78
2026-06-21 12:04:00,190.76
2026-06-21 12:05:00,191.91
2026-06-21 12:06:00,191.59
2026-06-21 12:07:00,193.03
2026-06-21 12:08:00,192.40
2026-06-21 12:09:00,191.81
2026-06-21 12:10:00,193.13
2026-06-21 12:11:00,192.90
2026-06-21 12:12:00,193.10
2026-06-21 12:13:00,190.93
2026-06-21 12:14:00,193.25
2026-06-21 12:15:00,193.40
2026-06-21 12:16:00,194.10
2026-06-21 12:17:00,193.42
2026-06-21 12:18:00,193.82
2026-06-21 12:19:00,193.56
2026-06-21 12:20:00,194.14
2026-06-21 12:21:00,196.13
2026-06-21 12:22:00,196.46
2026-06-21 12:23:00,196.03
2026-06-21 12:24:00,196.07
2026-06-21 12:25:00,195.78
2026-06-21 12:26:00,194.66
2026-06-21 12:27:00,195.85
2026-06-21 12:28:00,195.67
2026-06-21 12:29:00,194.93
2026-06-21 12:30:00,194.18
2026-06-21 12:31:00,194.54
2026-06-21 12:32:00,195.06
2026-06-21 12:33:00,194.77
2026-06-21 12:34:00,196.12
2026-06-21 12:35:00,197.17
2026-06-21 12:36:00,197.43
2026-06-21 12:37:00,197.86
2026-06-21 12:38:00,196.30
2026-06-21 12:39:00,197.13
2026-06-21 12:40:00,197.42
2026-06-21 12:41:00,195.37
2026-06-21 12:42:00,196.44
2026-06-21 12:43:00,198.59
2026-06-21 12:44:00,199.75
2026-06-21 12:45:00,200.36
2026-06-21 12:46:00,200.52
2026-06-21 12:47:00,199.84
2026-06-21 12:48:00,200.68
2026-06-21 12:49:00,201.73
2026-06-21 12:50:00,203.39
2026-06-21 12:51:00,202.61
2026-06-21 12:52:00,202.22
2026-06-21 12:53:00,202.03
2026-06-21 12:54:00,201.10
2026-06-21 12:55:00,201.76
2026-06-21 12:56:00,199.76
2026-06-21 12:57:00,200.57
2026-06-21 12:58:00,200.50
2026-06-21 12:59:00,200.22
2026-06-21 13:00:00,199.97
2026-06-21 13:01:00,200.40
2026-06-21 13:02:00,200.54
2026-06-21 13:03:00,201.47
2026-06-21 13:04:00,201.54
2026-06-21 13:05:00,201.71
2026-06-21 13:06:00,202.02
2026-06-21 13:07:00,202.97
2026-06-21 13:08:00,201.64
2026-06-21 13:09:00,202.08
2026-06-21 13:10:00,200.00
2026-06-21 13:11:00,200.75
2026-06-21 13:12:00,202.20
2026-06-21 13:13:00,201.95
2026-06-21 13:14:00,201.69
2026-06-21 13:15:00,200.53
2026-06-21 13:16:00,200.09
2026-06-21 13:17:00,199.04
2026-06-21 13:18:00,198.73
2026-06-21 13:19:00,199.53
2026-06-21 13:20:00,199.87
2026-06-21 13:21:00,199.30
2026-06-21 13:22:00,199.47
2026-06-21 13:23:00,199.43
2026-06-21 13:24:00,198.63
2026-06-21 13:25:00,199.52
2026-06-21 13:26:00,200.51
2026-06-21 13:27:00,201.79
2026-06-21 13:28:00,201.30
2026-06-21 13:29:00,203.31
2026-06-21 13:30:00,203.32
2026-06-21 13:31:00,202.90
2026-06-21 13:32:00,202.71
2026-06-21 13:33:00,201.90
2026-06-21 13:34:00,202.27
2026-06-21 13:35:00,202.10
2026-06-21 13:36:00,201.59
2026-06-21 13:37:00,202.59
2026-06-21 13:38:00,202.77
2026-06-21 13:39:00,202.51
2026-06-21 13:40:00,203.01
